State,District,Theft_2017,Murder_2017,Cruelty_2017,Theft_2018,Murder_2018,Cruelty_2018,Theft_2019,Murder_2019,Cruelty_2019,Theft_2022,Murder_2022,Cruelty_2022,Theft_2023,Murder_2023,Cruelty_2023
Sikkim,Namchi (South),,,,,,,,,,7.0,1.0,1.0,10.0,2.0,0.0
Sikkim,North,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,
Sikkim,Pakyong (East),,,,,,,,,,3.0,1.0,0.0,5.0,0.0,1.0
Sikkim,Soreng (West),,,,,,,,,,1.0,1.0,0.0,1.0,2.0,0.0
Sikkim,South,9.0,3.0,0.0,10.0,4.0,0.0,7.0,4.0,0.0,,,,,,
Sikkim,West,0.0,3.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,,,,,,
Tamil Nadu,Ariyalur,22.0,20.0,6.0,54.0,17.0,3.0,64.0,22.0,6.0,119.0,19.0,9.0,83.0,16.0,8.0
Tamil Nadu,Avadi,,,,,,,,,,816.0,63.0,18.0,570.0,57.0,28.0
Tamil Nadu,Chengalpattu,,,,,,,,,,155.0,32.0,2.0,104.0,31.0,8.0
Tamil Nadu,Chennai,4158.0,154.0,123.0,3891.0,172.0,116.0,3618.0,172.0,116.0,3230.0,101.0,106.0,3333.0,105.0,86.0
Tamil Nadu,Coimbatore,207.0,47.0,28.0,281.0,36.0,13.0,321.0,49.0,28.0,273.0,39.0,19.0,281.0,52.0,14.0
Tamil Nadu,Coimbatore City,449.0,21.0,30.0,539.0,31.0,19.0,498.0,39.0,18.0,1103.0,31.0,35.0,1149.0,22.0,36.0
Tamil Nadu,Cuddalore,235.0,48.0,33.0,255.0,53.0,23.0,184.0,48.0,39.0,286.0,43.0,44.0,226.0,52.0,45.0
Tamil Nadu,Cyber Cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,Dharmapuri,218.0,36.0,9.0,180.0,35.0,4.0,80.0,19.0,8.0,155.0,33.0,11.0,143.0,23.0,21.0
Tamil Nadu,Dindigul,356.0,36.0,52.0,281.0,39.0,32.0,218.0,71.0,46.0,257.0,71.0,58.0,306.0,62.0,46.0
Tamil Nadu,Erode,264.0,35.0,16.0,269.0,22.0,20.0,263.0,35.0,13.0,297.0,25.0,8.0,252.0,37.0,6.0
Tamil Nadu,Kallakurichi,,,,,,,,,,124.0,24.0,18.0,138.0,23.0,21.0
Tamil Nadu,Kanchipuram,437.0,67.0,12.0,331.0,53.0,3.0,231.0,62.0,11.0,99.0,18.0,0.0,100.0,36.0,3.0
Tamil Nadu,Kanyakumari,296.0,26.0,8.0,332.0,38.0,5.0,502.0,31.0,11.0,335.0,36.0,3.0,272.0,31.0,3.0
Tamil Nadu,Karur,136.0,15.0,3.0,131.0,20.0,1.0,109.0,15.0,8.0,134.0,14.0,18.0,108.0,18.0,3.0
Tamil Nadu,Krishnagiri,234.0,47.0,7.0,182.0,52.0,5.0,212.0,44.0,6.0,137.0,53.0,7.0,176.0,59.0,22.0
Tamil Nadu,Madurai,302.0,48.0,165.0,291.0,58.0,39.0,193.0,67.0,35.0,503.0,65.0,38.0,584.0,63.0,36.0
Tamil Nadu,Madurai City,592.0,44.0,75.0,610.0,43.0,102.0,452.0,44.0,66.0,470.0,35.0,85.0,517.0,37.0,88.0
Tamil Nadu,Mayiladuthurai,,,,,,,,,,,,,73.0,10.0,8.0
Tamil Nadu,Nagapattinam,205.0,32.0,8.0,242.0,27.0,14.0,198.0,39.0,7.0,215.0,41.0,19.0,108.0,15.0,3.0
Tamil Nadu,Namakkal,138.0,40.0,7.0,97.0,40.0,13.0,98.0,40.0,9.0,118.0,29.0,5.0,109.0,35.0,4.0
Tamil Nadu,Nilgiris,58.0,7.0,3.0,48.0,6.0,5.0,48.0,13.0,3.0,67.0,7.0,5.0,35.0,10.0,0.0
Tamil Nadu,Other Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,Perambalur,68.0,6.0,3.0,57.0,13.0,5.0,62.0,12.0,0.0,169.0,14.0,9.0,150.0,12.0,7.0
Tamil Nadu,Pudukottai,91.0,27.0,13.0,111.0,29.0,6.0,136.0,41.0,18.0,329.0,34.0,32.0,256.0,29.0,19.0
Tamil Nadu,Railway Chennai,1395.0,1.0,0.0,3943.0,3.0,1.0,3884.0,9.0,0.0,1628.0,6.0,0.0,1074.0,8.0,0.0
Tamil Nadu,Railway Trichy,368.0,0.0,0.0,700.0,3.0,0.0,518.0,2.0,0.0,513.0,1.0,0.0,466.0,1.0,1.0
Tamil Nadu,Ramnathapuram,161.0,33.0,10.0,143.0,37.0,2.0,150.0,49.0,7.0,267.0,38.0,10.0,222.0,36.0,22.0
Tamil Nadu,Ranipet,,,,,,,,,,87.0,25.0,3.0,113.0,22.0,9.0
Tamil Nadu,Salem,124.0,44.0,12.0,151.0,44.0,5.0,122.0,42.0,5.0,174.0,39.0,14.0,150.0,46.0,3.0
Tamil Nadu,Salem City,164.0,21.0,2.0,200.0,18.0,9.0,234.0,26.0,23.0,275.0,16.0,11.0,252.0,26.0,10.0
Tamil Nadu,Sivagangai,181.0,33.0,45.0,136.0,33.0,32.0,147.0,46.0,27.0,218.0,39.0,36.0,246.0,42.0,22.0
Tamil Nadu,Tambaram,,,,,,,,,,1101.0,62.0,22.0,1550.0,50.0,21.0
Tamil Nadu,Tenkasi,,,,,,,,,,366.0,41.0,14.0,349.0,39.0,12.0
Tamil Nadu,Thanjavur,290.0,65.0,12.0,233.0,63.0,21.0,178.0,64.0,17.0,554.0,68.0,48.0,503.0,51.0,39.0
Tamil Nadu,Theni,213.0,29.0,70.0,179.0,36.0,48.0,154.0,37.0,46.0,179.0,53.0,65.0,284.0,46.0,88.0
Tamil Nadu,Thirunelveli,480.0,75.0,36.0,440.0,61.0,26.0,385.0,58.0,14.0,206.0,46.0,22.0,370.0,47.0,19.0
Tamil Nadu,Thirunelveli City,361.0,13.0,5.0,281.0,13.0,3.0,207.0,16.0,2.0,173.0,18.0,9.0,226.0,17.0,18.0
Tamil Nadu,Thiruvallur,262.0,41.0,13.0,345.0,33.0,11.0,190.0,40.0,11.0,163.0,19.0,22.0,186.0,30.0,22.0
Tamil Nadu,Thiruvannamalai,313.0,54.0,23.0,259.0,39.0,13.0,183.0,41.0,9.0,199.0,42.0,10.0,149.0,35.0,8.0
Tamil Nadu,Thiruvarur,109.0,25.0,7.0,142.0,25.0,18.0,129.0,21.0,16.0,96.0,21.0,13.0,128.0,18.0,23.0
Tamil Nadu,Thoothukudi,465.0,69.0,19.0,317.0,60.0,31.0,207.0,72.0,25.0,301.0,84.0,29.0,304.0,74.0,28.0
Tamil Nadu,Tiruppattur,,,,,,,,,,147.0,22.0,4.0,103.0,19.0,6.0
Tamil Nadu,Tiruppur,96.0,29.0,15.0,102.0,39.0,9.0,103.0,31.0,12.0,315.0,36.0,13.0,262.0,31.0,4.0
Tamil Nadu,Tiruppur City,242.0,20.0,17.0,210.0,25.0,8.0,207.0,29.0,5.0,96.0,23.0,1.0,149.0,24.0,2.0
Tamil Nadu,Trichy,155.0,32.0,9.0,143.0,40.0,20.0,155.0,52.0,31.0,371.0,37.0,70.0,352.0,45.0,46.0
Tamil Nadu,Trichy City,376.0,15.0,9.0,466.0,18.0,45.0,332.0,20.0,26.0,268.0,22.0,19.0,337.0,19.0,25.0
Tamil Nadu,Vellore,540.0,74.0,32.0,411.0,75.0,23.0,277.0,89.0,19.0,156.0,24.0,19.0,202.0,24.0,24.0
Tamil Nadu,Villupuram,470.0,82.0,26.0,421.0,59.0,25.0,285.0,79.0,25.0,269.0,23.0,20.0,456.0,35.0,20.0
Tamil Nadu,Virudhunagar,191.0,49.0,21.0,166.0,61.0,11.0,150.0,59.0,13.0,295.0,58.0,20.0,282.0,61.0,30.0
Telangana,Adilabad,103.0,9.0,151.0,135.0,15.0,129.0,115.0,12.0,108.0,138.0,12.0,149.0,171.0,19.0,145.0
Telangana,Bhadradri Kothagudem,183.0,32.0,238.0,146.0,28.0,91.0,194.0,35.0,278.0,335.0,25.0,378.0,256.0,27.0,427.0
Telangana,Cyberabad Commissionerate,2917.0,77.0,1562.0,2190.0,74.0,818.0,1979.0,107.0,1278.0,2902.0,106.0,1206.0,2586.0,124.0,1142.0
Telangana,Hyderabad Commissionerate,2509.0,64.0,1278.0,2229.0,81.0,1343.0,2511.0,86.0,1568.0,2995.0,79.0,1577.0,3240.0,94.0,1743.0
Telangana,Jagityal,147.0,28.0,142.0,89.0,31.0,108.0,170.0,16.0,159.0,247.0,30.0,262.0,191.0,32.0,340.0
Telangana,Jayashankar Bhupalpalli,71.0,18.0,94.0,82.0,23.0,76.0,51.0,13.0,43.0,47.0,13.0,86.0,55.0,10.0,123.0
Telangana,Jogulamba Gadwal,244.0,7.0,39.0,275.0,10.0,24.0,427.0,13.0,24.0,227.0,20.0,47.0,172.0,11.0,60.0
Telangana,Kamareddy,155.0,23.0,122.0,158.0,24.0,129.0,240.0,26.0,170.0,441.0,40.0,196.0,486.0,37.0,219.0
Telangana,Karimnagar Commissionerate,237.0,19.0,241.0,291.0,15.0,349.0,170.0,17.0,284.0,156.0,24.0,236.0,196.0,21.0,262.0
Telangana,Khammam Commissionerate,352.0,30.0,228.0,293.0,27.0,185.0,297.0,14.0,316.0,385.0,25.0,278.0,335.0,29.0,402.0
Telangana,Kumaram Bheem Asifabad,33.0,15.0,85.0,59.0,16.0,41.0,47.0,18.0,90.0,74.0,14.0,69.0,63.0,23.0,86.0
Telangana,Mahabubabad,100.0,19.0,85.0,104.0,17.0,83.0,78.0,13.0,121.0,112.0,28.0,199.0,109.0,10.0,173.0
Telangana,Mahabubnagar,287.0,27.0,128.0,255.0,21.0,103.0,142.0,20.0,83.0,223.0,21.0,151.0,267.0,27.0,132.0
Telangana,Medak,99.0,25.0,145.0,105.0,18.0,123.0,120.0,18.0,130.0,260.0,32.0,147.0,273.0,37.0,168.0
Telangana,Mulug,,,,,,,24.0,9.0,31.0,105.0,7.0,65.0,26.0,11.0,30.0
Telangana,Nagarkurnool,111.0,23.0,77.0,256.0,13.0,77.0,105.0,18.0,73.0,147.0,26.0,121.0,144.0,31.0,117.0
Telangana,Nalgonda,179.0,39.0,304.0,176.0,33.0,259.0,268.0,46.0,279.0,327.0,35.0,273.0,327.0,30.0,314.0
Telangana,Narayanpet,,,,,,,45.0,10.0,37.0,58.0,10.0,38.0,37.0,9.0,50.0
Telangana,Nirmal,84.0,15.0,148.0,64.0,16.0,53.0,90.0,9.0,87.0,118.0,15.0,113.0,131.0,8.0,131.0
Telangana,Nizamabad Commissionerate,530.0,27.0,278.0,582.0,24.0,275.0,500.0,32.0,329.0,787.0,58.0,347.0,877.0,52.0,354.0
Telangana,Rachakonda Commissionerate,1782.0,69.0,946.0,1842.0,85.0,699.0,1708.0,85.0,1080.0,2246.0,64.0,1704.0,2740.0,76.0,1665.0
Telangana,Railway Police Secunderabad,1004.0,7.0,0.0,1091.0,5.0,0.0,1311.0,3.0,0.0,804.0,1.0,0.0,942.0,1.0,0.0
Telangana,Rajanna Siricilla,91.0,17.0,71.0,53.0,17.0,62.0,82.0,9.0,137.0,90.0,17.0,167.0,209.0,12.0,225.0
Telangana,Ramagundam Commissionerate,301.0,41.0,263.0,254.0,41.0,324.0,333.0,33.0,475.0,358.0,56.0,589.0,320.0,40.0,538.0
Telangana,Sangareddy,259.0,37.0,172.0,214.0,35.0,140.0,362.0,49.0,174.0,508.0,45.0,189.0,435.0,52.0,204.0
Telangana,Siddipet Commissionerate,147.0,25.0,208.0,186.0,18.0,215.0,342.0,11.0,241.0,424.0,23.0,291.0,506.0,18.0,302.0
Telangana,Suryapet,154.0,25.0,223.0,155.0,22.0,179.0,153.0,29.0,282.0,305.0,27.0,352.0,248.0,24.0,344.0
Telangana,Vikarabad,78.0,21.0,153.0,65.0,24.0,92.0,111.0,28.0,136.0,158.0,30.0,126.0,119.0,30.0,101.0
Telangana,Wanaparthy,142.0,15.0,70.0,193.0,6.0,39.0,155.0,15.0,59.0,138.0,13.0,63.0,159.0,11.0,63.0
Telangana,Warangal Commissionerate,269.0,51.0,387.0,387.0,47.0,270.0,347.0,45.0,469.0,558.0,41.0,577.0,571.0,48.0,658.0
Tripura,Dhalai,18.0,13.0,24.0,19.0,6.0,37.0,14.0,12.0,18.0,15.0,17.0,30.0,20.0,15.0,22.0
Tripura,GRP,3.0,0.0,0.0,10.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0
Tripura,Gomati,35.0,12.0,51.0,41.0,15.0,44.0,48.0,17.0,68.0,35.0,7.0,69.0,28.0,8.0,51.0
Tripura,Kowai,10.0,14.0,24.0,10.0,12.0,10.0,20.0,17.0,17.0,12.0,11.0,8.0,2.0,11.0,20.0
Tripura,North,21.0,14.0,30.0,26.0,9.0,22.0,30.0,21.0,42.0,38.0,18.0,40.0,34.0,7.0,48.0
Tripura,Sipahijala,20.0,19.0,38.0,15.0,19.0,39.0,40.0,17.0,77.0,41.0,12.0,41.0,34.0,11.0,38.0
Tripura,South,20.0,13.0,52.0,22.0,20.0,51.0,34.0,20.0,69.0,8.0,15.0,37.0,18.0,10.0,28.0
Tripura,Unakoti,11.0,6.0,26.0,21.0,18.0,23.0,22.0,12.0,23.0,17.0,6.0,50.0,28.0,5.0,56.0
Tripura,West,134.0,33.0,103.0,208.0,38.0,77.0,288.0,27.0,137.0,132.0,23.0,63.0,107.0,34.0,56.0
Uttar Pradesh,Agra,3017.0,117.0,502.0,3024.0,124.0,556.0,2528.0,123.0,439.0,1961.0,80.0,775.0,1601.0,96.0,916.0
Uttar Pradesh,Aligarh,1542.0,134.0,377.0,1300.0,113.0,431.0,1018.0,111.0,634.0,1321.0,98.0,919.0,1625.0,75.0,632.0
Uttar Pradesh,Ambedkar Nagar,191.0,27.0,20.0,202.0,35.0,29.0,186.0,27.0,138.0,347.0,43.0,21.0,206.0,31.0,32.0
Uttar Pradesh,Amethi,274.0,33.0,82.0,253.0,34.0,122.0,261.0,41.0,138.0,246.0,35.0,134.0,220.0,36.0,141.0
Uttar Pradesh,Amroha,338.0,46.0,0.0,314.0,45.0,151.0,261.0,37.0,206.0,,,,286.0,21.0,235.0
Uttar Pradesh,Auraiya,247.0,51.0,180.0,257.0,43.0,193.0,193.0,45.0,160.0,286.0,29.0,263.0,203.0,23.0,284.0
Uttar Pradesh,Ayodhya,559.0,35.0,24.0,409.0,33.0,14.0,370.0,32.0,16.0,412.0,46.0,10.0,420.0,29.0,4.0
Uttar Pradesh,Azamgarh,513.0,65.0,172.0,441.0,40.0,145.0,423.0,55.0,159.0,510.0,46.0,353.0,615.0,39.0,481.0
Uttar Pradesh,Badaun,479.0,88.0,346.0,349.0,61.0,332.0,253.0,51.0,237.0,342.0,56.0,539.0,341.0,42.0,547.0
Uttar Pradesh,Baghpat,384.0,57.0,96.0,417.0,63.0,81.0,363.0,62.0,78.0,451.0,49.0,82.0,421.0,42.0,98.0
Uttar Pradesh,Bahraich,348.0,40.0,1.0,371.0,34.0,31.0,454.0,53.0,25.0,447.0,57.0,30.0,469.0,38.0,56.0
Uttar Pradesh,Ballia,507.0,34.0,122.0,366.0,26.0,99.0,235.0,17.0,100.0,360.0,40.0,167.0,345.0,25.0,144.0
Uttar Pradesh,Balrampur,89.0,21.0,4.0,69.0,21.0,3.0,94.0,19.0,5.0,133.0,23.0,24.0,225.0,15.0,24.0
Uttar Pradesh,Banda,209.0,36.0,78.0,156.0,34.0,77.0,127.0,44.0,101.0,230.0,57.0,198.0,173.0,53.0,258.0
Uttar Pradesh,Barabanki,293.0,55.0,123.0,316.0,48.0,316.0,328.0,50.0,291.0,188.0,43.0,35.0,166.0,34.0,38.0
Uttar Pradesh,Bareilly,1136.0,98.0,0.0,1085.0,96.0,42.0,1037.0,88.0,355.0,1133.0,86.0,1155.0,1288.0,83.0,0.0
Uttar Pradesh,Basti,248.0,42.0,159.0,171.0,21.0,137.0,175.0,22.0,134.0,231.0,32.0,0.0,190.0,25.0,26.0
Uttar Pradesh,Bhadohi,105.0,17.0,3.0,166.0,19.0,5.0,149.0,21.0,72.0,158.0,17.0,8.0,91.0,18.0,4.0
Uttar Pradesh,Bijnor,626.0,92.0,185.0,593.0,71.0,177.0,449.0,61.0,229.0,383.0,48.0,527.0,713.0,53.0,380.0
Uttar Pradesh,Bulandshahar,1242.0,139.0,394.0,988.0,102.0,493.0,918.0,109.0,580.0,1022.0,56.0,691.0,911.0,49.0,556.0
Uttar Pradesh,Chandoli,235.0,14.0,8.0,281.0,14.0,11.0,194.0,14.0,146.0,191.0,24.0,99.0,226.0,6.0,109.0
Uttar Pradesh,Chitrakoot,89.0,25.0,46.0,67.0,21.0,40.0,79.0,21.0,53.0,100.0,20.0,30.0,130.0,24.0,62.0
Uttar Pradesh,Deoria,247.0,31.0,39.0,226.0,44.0,48.0,240.0,47.0,16.0,232.0,27.0,19.0,288.0,28.0,12.0
Uttar Pradesh,Etah,495.0,57.0,115.0,484.0,49.0,149.0,388.0,40.0,139.0,276.0,31.0,81.0,234.0,27.0,81.0
Uttar Pradesh,Etawah,830.0,68.0,173.0,521.0,39.0,173.0,380.0,39.0,91.0,372.0,48.0,98.0,276.0,29.0,102.0
Uttar Pradesh,Fatehgarh,304.0,46.0,205.0,273.0,50.0,379.0,227.0,59.0,153.0,154.0,51.0,153.0,216.0,42.0,154.0
Uttar Pradesh,Fatehpur,339.0,48.0,100.0,259.0,37.0,62.0,249.0,35.0,136.0,309.0,32.0,182.0,244.0,25.0,222.0
Uttar Pradesh,Firozabad,825.0,77.0,182.0,698.0,78.0,132.0,631.0,70.0,281.0,861.0,89.0,419.0,627.0,68.0,579.0
Uttar Pradesh,GRP,7006.0,21.0,0.0,6479.0,18.0,0.0,4974.0,10.0,0.0,4387.0,16.0,0.0,4672.0,8.0,0.0
Uttar Pradesh,Gautambudh Nagar,3964.0,93.0,233.0,3699.0,84.0,297.0,4131.0,97.0,285.0,2492.0,53.0,293.0,2224.0,53.0,256.0
Uttar Pradesh,Ghaziabad,3902.0,116.0,575.0,4693.0,119.0,483.0,4123.0,97.0,480.0,4048.0,107.0,846.0,4247.0,110.0,825.0
Uttar Pradesh,Ghazipur,296.0,43.0,110.0,268.0,46.0,123.0,345.0,30.0,165.0,408.0,40.0,247.0,332.0,27.0,184.0
Uttar Pradesh,Gonda,254.0,36.0,12.0,277.0,30.0,43.0,181.0,25.0,26.0,268.0,30.0,29.0,334.0,45.0,34.0
Uttar Pradesh,Gorakhpur,1344.0,77.0,0.0,1317.0,81.0,56.0,1096.0,102.0,480.0,990.0,71.0,664.0,1062.0,64.0,865.0
Uttar Pradesh,Hamirpur,130.0,36.0,54.0,94.0,35.0,61.0,83.0,21.0,122.0,121.0,20.0,133.0,180.0,33.0,152.0
Uttar Pradesh,Hapur,646.0,39.0,76.0,510.0,46.0,76.0,481.0,43.0,146.0,463.0,33.0,289.0,417.0,34.0,198.0
Uttar Pradesh,Hardoi,400.0,58.0,188.0,362.0,61.0,416.0,281.0,63.0,342.0,225.0,41.0,173.0,194.0,47.0,250.0
Uttar Pradesh,Hathras,464.0,48.0,167.0,410.0,44.0,155.0,346.0,40.0,169.0,352.0,37.0,123.0,340.0,37.0,73.0
Uttar Pradesh,Jalaun,293.0,36.0,62.0,209.0,39.0,86.0,210.0,35.0,150.0,210.0,19.0,97.0,205.0,22.0,155.0
Uttar Pradesh,Jaunpur,582.0,66.0,86.0,595.0,68.0,82.0,681.0,61.0,164.0,449.0,48.0,170.0,373.0,51.0,218.0
Uttar Pradesh,Jhansi,443.0,54.0,152.0,373.0,46.0,187.0,383.0,37.0,261.0,280.0,35.0,260.0,286.0,35.0,274.0
Uttar Pradesh,Kannauj,211.0,32.0,151.0,191.0,37.0,0.0,144.0,27.0,172.0,225.0,58.0,471.0,169.0,46.0,464.0
Uttar Pradesh,Kanpur Commissionarate,,,,,,,,,,1235.0,81.0,1075.0,1266.0,97.0,1085.0
Uttar Pradesh,Kanpur Dehat,242.0,51.0,180.0,181.0,38.0,172.0,190.0,32.0,325.0,224.0,33.0,312.0,193.0,30.0,201.0
Uttar Pradesh,Kanpur Nagar,2020.0,97.0,792.0,1701.0,87.0,816.0,1380.0,80.0,913.0,,,,,,
Uttar Pradesh,Kanpur Outer,,,,,,,,,,0.0,0.0,0.0,,,
Uttar Pradesh,Kasganj,246.0,40.0,78.0,231.0,43.0,90.0,261.0,42.0,108.0,224.0,37.0,114.0,226.0,27.0,153.0
Uttar Pradesh,Kaushambi,245.0,32.0,121.0,195.0,24.0,97.0,178.0,35.0,75.0,159.0,34.0,68.0,172.0,45.0,91.0
Uttar Pradesh,Khiri,804.0,86.0,158.0,632.0,88.0,168.0,522.0,77.0,212.0,257.0,73.0,274.0,269.0,56.0,264.0
Uttar Pradesh,Kushi Nagar,274.0,45.0,54.0,361.0,40.0,32.0,306.0,31.0,58.0,397.0,39.0,98.0,427.0,49.0,172.0
Uttar Pradesh,Lalitpur,129.0,28.0,58.0,158.0,16.0,50.0,85.0,16.0,21.0,130.0,13.0,38.0,69.0,11.0,39.0
Uttar Pradesh,Lucknow,4974.0,116.0,1293.0,4209.0,114.0,1434.0,3183.0,108.0,1422.0,,,,,,
Uttar Pradesh,Lucknow Commissionarate,,,,,,,,,,2626.0,131.0,1038.0,2454.0,98.0,1318.0
Uttar Pradesh,Lucknow Grameen,,,,,,,,,,0.0,0.0,0.0,,,
Uttar Pradesh,Maharajganj,82.0,23.0,64.0,62.0,22.0,52.0,201.0,29.0,94.0,182.0,21.0,176.0,149.0,27.0,0.0
Uttar Pradesh,Mahoba,106.0,27.0,30.0,81.0,24.0,25.0,63.0,14.0,25.0,101.0,8.0,12.0,73.0,17.0,28.0
Uttar Pradesh,Mainpuri,576.0,83.0,126.0,371.0,72.0,158.0,373.0,58.0,101.0,334.0,40.0,189.0,285.0,28.0,212.0
Uttar Pradesh,Mathura,1451.0,92.0,208.0,1455.0,93.0,229.0,1352.0,84.0,479.0,1822.0,84.0,373.0,1471.0,77.0,365.0
Uttar Pradesh,Mau,253.0,25.0,110.0,177.0,24.0,17.0,215.0,22.0,177.0,287.0,25.0,20.0,319.0,21.0,6.0
Uttar Pradesh,Meerut,3051.0,162.0,601.0,2773.0,139.0,544.0,2681.0,123.0,599.0,1889.0,97.0,613.0,1494.0,92.0,557.0
Uttar Pradesh,Mirzapur,67.0,32.0,37.0,61.0,37.0,38.0,200.0,25.0,166.0,226.0,26.0,106.0,240.0,21.0,131.0
Uttar Pradesh,Moradabad,965.0,71.0,346.0,756.0,56.0,385.0,707.0,46.0,427.0,706.0,36.0,399.0,450.0,45.0,386.0
Uttar Pradesh,Muzaffarnagar,705.0,105.0,166.0,584.0,72.0,112.0,454.0,70.0,178.0,428.0,54.0,314.0,353.0,44.0,377.0
Uttar Pradesh,Pilibhit,261.0,40.0,200.0,221.0,38.0,275.0,241.0,46.0,253.0,212.0,67.0,353.0,213.0,35.0,305.0
Uttar Pradesh,Pratapgarh,573.0,56.0,147.0,546.0,56.0,235.0,457.0,73.0,325.0,555.0,84.0,536.0,501.0,72.0,394.0
Uttar Pradesh,Prayagraj,2255.0,107.0,487.0,2370.0,117.0,1014.0,2130.0,131.0,1070.0,1564.0,100.0,947.0,1541.0,91.0,731.0
Uttar Pradesh,Raibareilly,295.0,47.0,65.0,339.0,47.0,0.0,409.0,39.0,166.0,261.0,32.0,138.0,262.0,37.0,137.0
Uttar Pradesh,Rampur,435.0,30.0,0.0,360.0,39.0,0.0,203.0,33.0,334.0,299.0,35.0,14.0,287.0,45.0,11.0
Uttar Pradesh,Saharanpur,666.0,92.0,125.0,535.0,55.0,117.0,477.0,48.0,271.0,361.0,33.0,376.0,327.0,34.0,377.0
Uttar Pradesh,Sambhal,410.0,53.0,159.0,347.0,57.0,133.0,215.0,46.0,163.0,327.0,55.0,229.0,299.0,55.0,205.0
Uttar Pradesh,Sant Kabirnagar,102.0,27.0,55.0,144.0,15.0,79.0,109.0,14.0,67.0,126.0,22.0,69.0,133.0,13.0,77.0
Uttar Pradesh,Shahjahanpur,219.0,50.0,247.0,150.0,59.0,230.0,209.0,69.0,321.0,125.0,56.0,303.0,115.0,40.0,322.0
Uttar Pradesh,Shamli,394.0,46.0,123.0,261.0,33.0,119.0,255.0,32.0,101.0,308.0,24.0,252.0,274.0,22.0,231.0
Uttar Pradesh,Shrawasti,51.0,12.0,6.0,56.0,13.0,3.0,56.0,9.0,11.0,93.0,12.0,7.0,62.0,14.0,9.0
Uttar Pradesh,Sidharthnagar,94.0,17.0,6.0,105.0,18.0,5.0,92.0,9.0,53.0,131.0,20.0,13.0,120.0,14.0,164.0
Uttar Pradesh,Sitapur,772.0,71.0,230.0,623.0,112.0,252.0,655.0,91.0,514.0,264.0,64.0,293.0,227.0,81.0,396.0
Uttar Pradesh,Sonbhadra,166.0,28.0,4.0,148.0,36.0,6.0,152.0,43.0,81.0,188.0,42.0,79.0,154.0,40.0,102.0
Uttar Pradesh,Sultanpur,435.0,60.0,21.0,388.0,55.0,34.0,485.0,43.0,207.0,615.0,52.0,34.0,520.0,50.0,53.0
Uttar Pradesh,Unnao,410.0,77.0,232.0,394.0,83.0,280.0,368.0,57.0,285.0,316.0,45.0,217.0,357.0,48.0,293.0
Uttar Pradesh,Varanasi,1060.0,48.0,522.0,1106.0,47.0,539.0,1664.0,50.0,628.0,,,,,,
Uttar Pradesh,Varanasi Commissionarate,,,,,,,,,,1079.0,45.0,485.0,810.0,42.0,572.0
Uttar Pradesh,Vasanasi Dehat,,,,,,,,,,0.0,0.0,0.0,,,
Uttarakhand,Almora,3.0,4.0,0.0,13.0,3.0,5.0,8.0,1.0,2.0,22.0,2.0,6.0,18.0,4.0,11.0
Uttarakhand,Bageshwar,3.0,4.0,0.0,3.0,3.0,0.0,2.0,3.0,2.0,7.0,5.0,3.0,6.0,5.0,3.0
Uttarakhand,Chamoli,5.0,1.0,0.0,13.0,3.0,0.0,18.0,2.0,0.0,10.0,1.0,9.0,18.0,5.0,1.0
Uttarakhand,Champawat,8.0,1.0,3.0,3.0,5.0,0.0,9.0,3.0,3.0,16.0,4.0,4.0,23.0,5.0,9.0
Uttarakhand,Dehradun,422.0,21.0,137.0,414.0,35.0,216.0,377.0,23.0,226.0,668.0,34.0,362.0,621.0,32.0,382.0
Uttarakhand,Haridwar,822.0,68.0,105.0,769.0,68.0,201.0,597.0,55.0,135.0,945.0,39.0,201.0,1205.0,56.0,203.0
Uttarakhand,Nainital,152.0,16.0,40.0,128.0,16.0,49.0,149.0,25.0,65.0,248.0,22.0,78.0,221.0,15.0,110.0
Uttarakhand,Pauri Garhwal,44.0,7.0,13.0,35.0,6.0,18.0,26.0,7.0,11.0,54.0,14.0,23.0,38.0,3.0,15.0
Uttarakhand,Pithoragarh,9.0,2.0,4.0,10.0,5.0,11.0,13.0,9.0,4.0,20.0,4.0,6.0,31.0,9.0,13.0
Uttarakhand,Rudra Prayag,5.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,0.0,6.0,1.0,1.0
Uttarakhand,Tehri Garhwal,18.0,3.0,2.0,21.0,3.0,1.0,31.0,6.0,8.0,21.0,3.0,12.0,26.0,3.0,15.0
Uttarakhand,Udhamsingh Nagar,540.0,53.0,84.0,803.0,58.0,102.0,502.0,63.0,178.0,619.0,49.0,246.0,615.0,45.0,249.0
West Bengal,Alipurduar,333.0,46.0,218.0,258.0,47.0,160.0,258.0,47.0,160.0,159.0,49.0,313.0,222.0,32.0,333.0
